customer_id,feature
806,Permission Control
679,Attachments
679,Dashboards
679,Automations
78,Attachments
78,Dashboards
409,Attachments
409,Advanced Reports
409,SSO
331,Project Creation
331,Task Creation
331,Automations
934,Task Creation
934,Dashboards
839,Project Creation
703,Comments
703,Dashboards
703,Permission Control
17,Project Creation
17,Comments
17,API Access
17,Advanced Reports
899,Attachments
899,Advanced Reports
900,Attachments
900,Task Creation
900,Dashboards
900,Automations
350,Comments
350,Task Creation
944,Task Creation
944,Project Creation
944,Attachments
869,Attachments
869,Comments
869,API Access
448,Comments
448,Dashboards
410,Task Creation
410,Project Creation
410,SSO
410,Advanced Reports
323,Task Creation
323,Comments
323,Automations
13,Project Creation
13,Comments
13,Task Creation
345,Task Creation
600,Task Creation
600,Project Creation
600,Permission Control
600,Dashboards
387,Attachments
387,Comments
387,SSO
590,Task Creation
590,Project Creation
590,Permission Control
590,Dashboards
490,Project Creation
490,Attachments
490,Dashboards
509,Attachments
509,Advanced Reports
576,Task Creation
576,Project Creation
576,Automations
144,Comments
144,Attachments
144,Advanced Reports
35,Task Creation
35,Dashboards
927,Task Creation
927,Project Creation
830,Task Creation
830,Attachments
830,Automations
254,Attachments
254,Task Creation
254,Advanced Reports
254,SSO
224,Task Creation
224,Project Creation
224,Advanced Reports
224,SSO
385,Comments
385,Attachments
385,Dashboards
383,Project Creation
383,Dashboards
383,Permission Control
832,Comments
832,Advanced Reports
623,Project Creation
623,Automations
988,Project Creation
988,Advanced Reports
988,API Access
772,Task Creation
772,API Access
772,SSO
664,Comments
664,Project Creation
664,Automations
664,Dashboards
616,Comments
499,Attachments
499,Project Creation
361,Attachments
361,Comments
361,API Access
361,Advanced Reports
529,Project Creation
529,Attachments
529,SSO
812,Task Creation
812,Comments
371,Task Creation
371,API Access
371,SSO
276,Comments
276,Task Creation
276,Attachments
592,Attachments
592,Comments
692,Project Creation
692,Automations
692,Permission Control
92,Comments
92,Automations
57,Task Creation
57,Comments
57,Attachments
903,Task Creation
903,SSO
903,Advanced Reports
791,Attachments
518,Comments
518,Project Creation
518,Permission Control
852,Project Creation
308,Attachments
453,Comments
453,Attachments
453,SSO
453,API Access
667,Attachments
667,Project Creation
47,Project Creation
47,Task Creation
47,Attachments
641,Attachments
641,Project Creation
764,Project Creation
764,Task Creation
764,Automations
416,Comments
416,SSO
416,API Access
740,Attachments
740,Permission Control
528,Project Creation
528,Attachments
646,Comments
646,Attachments
646,Dashboards
646,Automations
177,Comments
177,Project Creation
177,Attachments
78,Project Creation
78,Automations
78,Dashboards
824,Task Creation
65,Attachments
65,SSO
137,Task Creation
137,SSO
608,Attachments
608,Task Creation
773,Task Creation
245,Task Creation
245,Attachments
245,Comments
76,Comments
279,Attachments
279,Dashboards
33,Project Creation
33,SSO
33,Advanced Reports
539,Attachments
189,Comments
189,Attachments
189,Project Creation
441,Task Creation
643,Project Creation
643,Task Creation
643,Advanced Reports
643,SSO
227,Attachments
227,Automations
227,Permission Control
45,Attachments
45,Project Creation
45,Task Creation
157,Comments
157,Task Creation
283,Project Creation
283,Attachments
283,API Access
986,Comments
207,Task Creation
207,Attachments
207,Automations
207,Permission Control
721,Project Creation
721,Comments
721,API Access
270,Task Creation
270,Attachments
270,Advanced Reports
270,API Access
753,Attachments
753,Project Creation
753,Permission Control
753,Dashboards
883,Comments
883,Attachments
883,Task Creation
731,Comments
731,Attachments
409,Comments
409,API Access
409,Advanced Reports
388,Project Creation
388,Task Creation
494,Comments
494,Attachments
494,Dashboards
576,Comments
576,Project Creation
576,Permission Control
576,Automations
87,Project Creation
87,Attachments
87,SSO
87,API Access
166,Task Creation
166,Comments
391,Comments
391,Attachments
391,Automations
391,Permission Control
462,Attachments
462,Task Creation
462,Permission Control
242,Project Creation
242,Task Creation
242,Automations
586,Attachments
586,Automations
867,Comments
867,Attachments
867,SSO
867,Advanced Reports
828,Project Creation
828,Task Creation
828,Attachments
150,Attachments
98,Project Creation
98,Task Creation
445,Project Creation
445,SSO
768,Attachments
768,Permission Control
362,Project Creation
362,Attachments
362,API Access
1000,Comments
1000,Project Creation
1000,SSO
497,Project Creation
497,Comments
497,Automations
497,Permission Control
573,Project Creation
573,Advanced Reports
848,Task Creation
848,Dashboards
848,Permission Control
454,Project Creation
101,Attachments
101,API Access
72,Comments
72,Dashboards
72,Automations
948,Attachments
948,Task Creation
948,Comments
790,Task Creation
790,Permission Control
790,Dashboards
863,Project Creation
863,Comments
863,Attachments
408,Task Creation
408,Attachments
408,Project Creation
653,Task Creation
653,API Access
653,SSO
639,Task Creation
639,Comments
639,Permission Control
639,Dashboards
632,Project Creation
632,Comments
632,Advanced Reports
632,API Access
723,Project Creation
723,Attachments
723,Advanced Reports
723,API Access
319,Comments
319,Attachments
319,API Access
319,Advanced Reports
197,Task Creation
197,Attachments
197,Project Creation
532,Attachments
532,Project Creation
532,Task Creation
495,Comments
495,Task Creation
495,Automations
495,Permission Control
219,Task Creation
219,Permission Control
580,Task Creation
580,Attachments
580,Advanced Reports
826,Attachments
50,Task Creation
768,Project Creation
768,Automations
768,Dashboards
859,Comments
859,Project Creation
859,Advanced Reports
821,Task Creation
821,Attachments
821,Project Creation
175,Attachments
175,Comments
175,Project Creation
431,Project Creation
431,Comments
431,API Access
555,Task Creation
555,Permission Control
51,Comments
338,Comments
338,Attachments
338,Permission Control
199,Attachments
346,Project Creation
346,Comments
974,Task Creation
974,Comments
487,Task Creation
201,Attachments
201,Advanced Reports
836,Attachments
836,Task Creation
836,Advanced Reports
465,Attachments
465,Advanced Reports
385,Attachments
385,Task Creation
385,Permission Control
385,Dashboards
250,Project Creation
250,SSO
250,Advanced Reports
578,Project Creation
578,Dashboards
743,Project Creation
743,Comments
743,Automations
182,Project Creation
620,Attachments
697,Comments
697,Project Creation
697,SSO
527,Project Creation
527,Automations
890,Attachments
890,Task Creation
890,Automations
890,Permission Control
294,Comments
294,Attachments
294,Dashboards
461,Task Creation
461,Project Creation
461,Comments
140,Attachments
140,Task Creation
140,Comments
1,Project Creation
1,Comments
1,Dashboards
926,Project Creation
926,Comments
926,Task Creation
677,Attachments
677,Automations
677,Permission Control
771,Attachments
771,Task Creation
771,SSO
806,Comments
806,Automations
228,Attachments
228,Permission Control
40,Attachments
40,Project Creation
40,Task Creation
700,Attachments
700,Comments
700,API Access
706,Project Creation
706,Dashboards
706,Automations
874,Project Creation
874,Dashboards
352,Project Creation
711,Task Creation
711,Comments
711,Attachments
503,Attachments
503,SSO
503,Advanced Reports
572,Attachments
572,Project Creation
600,Task Creation
600,Automations
429,Task Creation
429,Comments
429,Project Creation
587,Task Creation
587,Project Creation
587,Permission Control
373,Project Creation
373,Attachments
373,Permission Control
373,Dashboards
360,Project Creation
360,Attachments
360,SSO
360,API Access
700,Comments
700,Attachments
700,API Access
700,SSO
998,Comments
998,Dashboards
460,Project Creation
460,Task Creation
460,Attachments
873,Comments
873,Project Creation
873,Task Creation
385,Comments
385,Project Creation
385,Automations
120,Project Creation
120,Dashboards
928,Comments
928,Attachments
928,Task Creation
661,Task Creation
661,Comments
681,Task Creation
681,Comments
681,SSO
681,API Access
707,Project Creation
707,Permission Control
84,Project Creation
84,Dashboards
84,Automations
696,Task Creation
696,Project Creation
696,SSO
328,Comments
328,API Access
696,Comments
696,SSO
696,API Access
184,Attachments
184,Task Creation
156,Task Creation
156,Comments
949,Task Creation
949,Dashboards
959,Project Creation
556,Project Creation
288,Project Creation
288,Attachments
780,Attachments
22,Comments
22,Task Creation
22,Attachments
310,Task Creation
310,Project Creation
578,Project Creation
578,Permission Control
261,Task Creation
261,Attachments
261,Automations
261,Permission Control
745,Attachments
745,Project Creation
745,Permission Control
745,Dashboards
353,Task Creation
353,Dashboards
594,Task Creation
594,API Access
500,Task Creation
500,Attachments
500,Advanced Reports
500,SSO
339,Project Creation
339,Task Creation
339,Comments
672,Project Creation
672,Attachments
672,API Access
345,Task Creation
345,Comments
345,Attachments
599,Comments
599,API Access
26,Comments
26,Task Creation
26,Dashboards
278,Attachments
278,Project Creation
278,API Access
278,Advanced Reports
34,Attachments
34,API Access
134,Project Creation
134,Attachments
297,Attachments
297,Comments
297,Task Creation
442,Task Creation
442,Project Creation
442,Attachments
929,Task Creation
929,Advanced Reports
285,Project Creation
285,Task Creation
152,Project Creation
152,Dashboards
401,Task Creation
401,Attachments
742,Project Creation
742,API Access
379,Task Creation
379,SSO
379,API Access
983,Project Creation
983,Dashboards
274,Comments
274,Advanced Reports
274,API Access
797,Comments
797,Attachments
797,Task Creation
969,Attachments
969,Automations
85,Attachments
85,Task Creation
85,API Access
85,SSO
876,Project Creation
310,Task Creation
310,Comments
310,Attachments
736,Comments
736,Project Creation
778,Attachments
779,Attachments
779,Task Creation
402,Project Creation
402,Comments
402,SSO
823,Comments
823,Project Creation
823,Permission Control
384,Attachments
384,Project Creation
384,Automations
384,Dashboards
657,Comments
657,API Access
272,Task Creation
272,Project Creation
272,Advanced Reports
272,API Access
429,Project Creation
429,Attachments
313,Attachments
313,Comments
313,SSO
313,API Access
109,Attachments
109,Project Creation
109,Task Creation
561,Project Creation
561,Task Creation
561,SSO
762,Attachments
762,Advanced Reports
513,Attachments
513,Project Creation
513,Automations
513,Permission Control
792,Attachments
792,Automations
254,Project Creation
254,Task Creation
254,Advanced Reports
254,API Access
320,Comments
761,Attachments
761,Permission Control
761,Automations
758,Comments
758,SSO
135,Comments
135,Project Creation
135,Attachments
712,Comments
712,Task Creation
55,Task Creation
55,Comments
55,SSO
55,API Access
784,Comments
784,SSO
784,Advanced Reports
127,Project Creation
127,API Access
127,Advanced Reports
585,Comments
585,Task Creation
585,Attachments
78,Task Creation
78,Dashboards
78,Permission Control
110,Task Creation
110,Comments
110,API Access
110,Advanced Reports
507,Attachments
507,Project Creation
507,API Access
507,Advanced Reports
208,Comments
208,Attachments
208,Project Creation
32,Comments
32,Attachments
32,SSO
32,API Access
65,Comments
65,Attachments
65,API Access
65,Advanced Reports
125,Attachments
125,Permission Control
125,Dashboards
646,Attachments
646,Comments
646,Automations
646,Permission Control
767,Project Creation
767,Task Creation
767,Dashboards
767,Permission Control
857,Project Creation
857,Task Creation
857,Permission Control
844,Attachments
844,Permission Control
844,Dashboards
813,Attachments
813,Task Creation
813,Comments
355,Project Creation
355,Advanced Reports
355,SSO
370,Comments
370,Attachments
370,Task Creation
391,Task Creation
391,Project Creation
391,Permission Control
391,Automations
274,Project Creation
274,Advanced Reports
81,Project Creation
967,Project Creation
842,Attachments
835,Comments
835,Task Creation
835,Dashboards
50,Attachments
243,Task Creation
243,Automations
898,Attachments
898,Task Creation
898,SSO
300,Project Creation
300,Permission Control
300,Automations
675,Comments
675,Dashboards
675,Permission Control
188,Project Creation
188,Comments
188,SSO
188,API Access
340,Task Creation
340,Dashboards
653,Attachments
653,Comments
653,Advanced Reports
692,Task Creation
692,Automations
546,Attachments
546,Project Creation
546,SSO
546,API Access
226,Attachments
226,Comments
226,Project Creation
314,Attachments
314,Task Creation
314,Dashboards
22,Comments
22,Task Creation
702,Task Creation
402,Comments
402,API Access
904,Attachments
904,API Access
904,Advanced Reports
527,Comments
527,Task Creation
527,Permission Control
51,Attachments
418,Project Creation
418,Attachments
418,Dashboards
365,Attachments
365,Automations
365,Dashboards
232,Task Creation
232,Comments
186,Project Creation
186,Attachments
24,Project Creation
24,Task Creation
24,SSO
371,Task Creation
371,Advanced Reports
