customer_id,mrr,plan,contracting_date,segment,interaction_date,interaction_type,nps_last_research,event_date,logins_last_week,finished_tasks,active_users,num_opened_tickets,API Access,Advanced Reports,Attachments,Automations,Comments,Dashboards,Permission Control,Project Creation,SSO,Task Creation,weeks_since_last_interaction,tenure_in_years,weeks_since_last_usage_extraction
112,45.31,Basic,2021-12-05,SMB,2022-02-17,Suporte Técnico,,2024-11-26,35.25,34.25,11.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,249.0,4.989502510269284,105.0
113,202.7,Pro,2020-09-26,SMB,2022-01-18,Suporte Técnico,,2023-06-22,33.0,55.833333333333336,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,254.0,6.178725068439578,179.0
114,52.08,Basic,2023-10-09,Mid-Market,2026-03-13,Reunião QBR,6.0,2026-02-20,14.0,63.5,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,3.1457905544147846,40.0
115,83.7,Basic,2021-03-23,Enterprise,2022-08-24,Suporte Técnico,3.0,2023-10-14,17.142857142857142,53.42857142857143,10.428571428571429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,222.0,5.693290734824281,163.0
116,1660.27,Enterprise,2023-10-16,SMB,2026-08-12,Reunião QBR,8.0,2025-06-07,26.5,33.5,9.75,1.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,3.1266255989048597,77.0
117,1937.91,Enterprise,2022-03-02,Enterprise,2024-08-21,Suporte Técnico,2.0,2024-07-01,36.333333333333336,63.0,3.3333333333333335,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,118.0,4.7508214676889375,126.0
118,61.59,Basic,2021-12-19,SMB,2024-04-18,Email de Acompanhamento,2.0,2024-10-19,21.8,44.2,12.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,136.0,4.951163852122319,110.0
119,300.26,Pro,2021-12-18,Enterprise,2022-09-10,Suporte Técnico,6.0,2024-03-25,24.0,59.4,8.6,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,220.0,4.953902327704244,140.0
120,235.16,Pro,2020-04-05,Mid-Market,2023-01-22,Reunião QBR,2.0,2023-02-15,33.75,44.875,13.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,201.0,6.655064528744623,197.0
121,97.56,Basic,2021-03-09,SMB,2024-01-19,Suporte Técnico,,2022-10-18,35.0,65.66666666666667,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,149.0,5.731629392971246,215.0
122,362.6,Pro,2023-05-05,Mid-Market,2023-08-02,Suporte Técnico,10.0,2026-03-07,20.857142857142858,65.0,6.285714285714286,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,173.0,3.575633127994524,38.0
123,1628.54,Enterprise,2021-07-28,Mid-Market,,,,2024-06-24,31.333333333333332,57.666666666666664,12.333333333333334,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,5.345504335919671,127.0
124,194.92,Pro,2023-04-23,SMB,2026-02-13,Suporte Técnico,0.0,2024-06-19,40.0,13.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,3.6084873374401094,127.0
125,225.13,Pro,2020-06-24,Enterprise,2023-01-01,Reunião QBR,,2021-12-21,20.166666666666668,47.166666666666664,8.833333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,204.0,6.4360578803285104,258.0
126,949.02,Enterprise,2020-03-02,Mid-Market,2021-11-17,Suporte Técnico,5.0,2021-09-29,17.333333333333332,47.333333333333336,9.333333333333334,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,262.0,6.7481423543214705,269.0
127,1176.71,Enterprise,2022-12-24,SMB,2024-12-17,Email de Acompanhamento,8.0,2025-12-23,25.375,50.875,13.5,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,102.0,3.937568455640745,49.0
128,331.05,Pro,2021-01-13,Mid-Market,2023-11-27,Email de Acompanhamento,6.0,2023-09-20,37.8,37.2,10.4,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,157.0,5.882245549977179,166.0
129,1661.0,Enterprise,2023-10-21,SMB,2025-11-22,Reunião QBR,6.0,2026-05-01,21.571428571428573,56.857142857142854,11.142857142857142,0.7142857142857143,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,3.1129363449691994,30.0
130,1006.14,Enterprise,2020-08-27,Enterprise,2023-07-17,Email de Acompanhamento,1.0,,,,,,,,,,,,,,,,176.0,6.26085256159562,
131,187.28,Pro,2021-01-07,Mid-Market,2022-12-30,Suporte Técnico,8.0,2023-12-27,16.0,53.8,12.2,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,204.0,5.898676403468736,152.0
132,51.7,Basic,2020-05-13,Mid-Market,2021-08-19,Reunião QBR,,2023-05-08,28.5,33.833333333333336,12.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,275.0,6.551036370746969,186.0
133,95.22,Basic,2021-08-11,Mid-Market,,,,2024-05-11,29.0,47.0,10.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,5.307165677772706,133.0
134,91.18,Basic,2021-03-04,SMB,,,,2024-01-03,29.5,82.0,13.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,5.745321770880876,151.0
135,93.81,Basic,2021-01-11,Mid-Market,2023-09-05,Email de Acompanhamento,2.0,2023-12-08,25.5,66.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,169.0,5.887722501141031,155.0
136,90.68,Basic,2023-01-13,Mid-Market,2024-12-07,Email de Acompanhamento,,2025-03-31,22.666666666666668,55.166666666666664,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,103.0,3.8822724161533197,87.0
137,1216.15,Enterprise,2022-01-12,Mid-Market,2025-01-08,Suporte Técnico,,2024-06-08,19.75,60.5,12.75,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,98.0,4.88499452354874,129.0
138,753.75,Enterprise,2020-07-23,Enterprise,2023-07-03,Email de Acompanhamento,,2023-04-05,25.125,39.0,9.875,0.625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,178.0,6.35666797027767,190.0
139,1086.25,Enterprise,2021-11-19,SMB,,,,2024-04-16,30.8,45.0,6.2,1.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,5.0333181195801,137.0
140,22.08,Basic,2023-05-20,SMB,2025-10-24,Suporte Técnico,,2026-04-20,30.333333333333332,40.666666666666664,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,57.0,3.5345653661875427,32.0
141,833.54,Enterprise,2020-08-30,Mid-Market,2022-01-28,Email de Acompanhamento,10.0,2023-08-19,23.0,45.714285714285715,7.714285714285714,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,252.0,6.252639812280016,171.0
142,24.25,Basic,2020-10-31,SMB,2021-10-10,Suporte Técnico,5.0,2023-08-23,28.0,46.25,6.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,268.0,6.0829096597575285,170.0
143,312.91,Pro,2020-09-01,Enterprise,2023-05-28,Reunião QBR,0.0,2021-06-17,19.5,87.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,183.0,6.247164646069613,284.0
144,1700.87,Enterprise,2021-04-16,SMB,2022-02-25,Suporte Técnico,9.0,2023-10-24,26.0,53.0,8.285714285714286,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,248.0,5.627567320858056,162.0
145,1234.32,Enterprise,2021-09-03,Mid-Market,2024-07-06,Suporte Técnico,3.0,2023-12-26,29.6,54.4,12.2,1.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,125.0,5.244180739388407,153.0
146,1345.81,Enterprise,2022-08-21,Enterprise,2025-07-18,Suporte Técnico,4.0,2024-10-10,33.0,51.0,13.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,71.0,4.279846659364732,111.0
147,96.47,Basic,2023-10-28,Enterprise,2024-08-18,Email de Acompanhamento,2.0,2026-06-01,24.125,55.75,8.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,119.0,3.0937713894592744,26.0
148,1927.27,Enterprise,2022-04-23,Mid-Market,2024-10-23,Email de Acompanhamento,6.0,2023-12-31,28.25,49.0,12.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,109.0,4.6084337349397595,152.0
149,107.95,Pro,2022-07-08,Mid-Market,2025-01-05,Suporte Técnico,10.0,2025-04-10,24.25,62.125,9.75,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99.0,4.400328587075575,85.0
150,45.88,Basic,2020-10-20,Mid-Market,2023-02-13,Reunião QBR,0.0,2023-09-27,20.333333333333332,36.111111111111114,12.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,198.0,6.113023073914744,165.0
151,26.54,Basic,2023-08-13,Mid-Market,2025-09-22,Suporte Técnico,8.0,2026-04-01,23.25,44.0,8.5,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,62.0,3.3018480492813143,34.0
152,496.98,Pro,2022-04-10,SMB,2024-11-28,Reunião QBR,3.0,2025-03-05,18.428571428571427,40.857142857142854,16.285714285714285,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,104.0,4.644030668127054,90.0
153,373.26,Pro,2023-01-03,Enterprise,2023-06-30,Reunião QBR,5.0,2025-09-07,32.2,68.2,4.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,178.0,3.909650924024641,64.0
154,1209.17,Enterprise,2020-08-20,SMB,2022-02-27,Suporte Técnico,9.0,2023-05-31,20.875,54.875,10.875,2.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,248.0,6.28001564333203,182.0
155,94.09,Basic,2021-04-17,Enterprise,2022-10-11,Suporte Técnico,,2024-03-20,28.666666666666668,24.333333333333332,11.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,216.0,5.624828845276129,140.0
156,98.15,Basic,2021-03-18,Mid-Market,2023-09-28,Reunião QBR,1.0,2023-05-07,23.714285714285715,55.42857142857143,9.428571428571429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,165.0,5.706983112733911,186.0
157,43.27,Basic,2022-02-18,Mid-Market,2025-01-05,Reunião QBR,,2023-06-04,7.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0,4.783680175246441,182.0
158,869.47,Enterprise,2020-02-25,SMB,2023-01-11,Suporte Técnico,,2021-08-04,33.0,31.8,11.0,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,202.0,6.764567852952679,277.0
159,701.73,Enterprise,2022-02-12,SMB,,,,2024-09-28,17.666666666666668,44.5,9.166666666666666,2.1666666666666665,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,4.800109529025192,113.0
160,286.72,Pro,2022-12-12,SMB,2024-10-13,Email de Acompanhamento,,2025-04-03,20.0,58.5,10.5,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,3.9704271631982477,86.0
161,1326.97,Enterprise,2022-12-22,Mid-Market,2025-03-02,Email de Acompanhamento,0.0,2024-05-18,26.75,36.0,9.75,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,91.0,3.9430449069003286,132.0
162,1021.72,Enterprise,2022-11-13,Enterprise,2023-06-09,Suporte Técnico,8.0,2024-02-04,19.0,21.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,181.0,4.049835706462213,147.0
163,859.42,Enterprise,2022-05-20,SMB,2022-09-03,Email de Acompanhamento,10.0,2024-10-25,20.666666666666668,30.666666666666668,17.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,221.0,4.534501642935378,109.0
164,338.24,Pro,2022-08-09,Enterprise,2025-03-28,Reunião QBR,1.0,2025-07-02,22.285714285714285,49.857142857142854,12.857142857142858,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,87.0,4.312705366922234,73.0
165,1232.24,Enterprise,2022-10-30,Enterprise,,,,2024-09-11,7.0,33.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.088170865279299,115.0
166,67.29,Basic,2022-01-02,Enterprise,2022-04-20,Email de Acompanhamento,2.0,2023-06-04,23.0,41.333333333333336,10.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,240.0,4.912376779846659,182.0
167,79.78,Basic,2020-03-13,Mid-Market,2021-08-23,Reunião QBR,7.0,2022-06-06,16.2,36.8,10.2,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,275.0,6.718028940164255,234.0
168,108.25,Pro,2020-03-02,Mid-Market,2020-06-05,Suporte Técnico,,2022-09-25,31.714285714285715,61.285714285714285,9.285714285714286,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,338.0,6.7481423543214705,218.0
169,224.29,Pro,2021-07-19,SMB,2022-05-10,Suporte Técnico,,2024-04-19,29.333333333333332,69.5,13.166666666666666,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,238.0,5.370150616157006,136.0
170,61.9,Basic,2020-12-11,Mid-Market,2021-03-28,Suporte Técnico,0.0,2022-10-01,20.0,46.6,10.2,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,296.0,5.970668752444271,217.0
171,35.32,Basic,2022-03-21,SMB,2023-11-21,Email de Acompanhamento,3.0,2024-06-06,11.6,53.2,10.4,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,158.0,4.698795180722891,129.0
172,1351.23,Enterprise,2021-05-10,Enterprise,2021-12-20,Suporte Técnico,,2024-05-04,20.0,52.75,10.75,2.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,258.0,5.56184390689183,134.0
173,406.35,Pro,2021-09-02,Mid-Market,2024-03-30,Reunião QBR,,2024-06-19,25.857142857142858,54.714285714285715,14.714285714285714,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,139.0,5.246919214970333,127.0
174,1658.7,Enterprise,2020-12-30,Enterprise,2023-08-19,Reunião QBR,,2023-01-07,41.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,171.0,5.918654673445444,203.0
175,64.7,Basic,2021-09-30,Mid-Market,2021-12-08,Reunião QBR,,2024-03-01,21.8,35.4,10.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,259.0,5.170241898676403,143.0
176,443.35,Pro,2022-02-21,SMB,2022-11-15,Email de Acompanhamento,1.0,2023-06-08,31.0,98.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,211.0,4.775465498357065,181.0
177,88.42,Basic,2022-09-20,Mid-Market,,,,2024-09-27,24.75,63.5,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.197699890470975,113.0
178,69.04,Basic,2021-08-28,Enterprise,2022-11-04,Email de Acompanhamento,8.0,2023-11-15,19.6,22.2,9.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,212.0,5.260611592879963,158.0
179,301.27,Pro,2020-03-18,Mid-Market,,,,2021-02-16,38.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,6.704341024638248,302.0
180,283.63,Pro,2021-02-28,Mid-Market,2023-02-10,Suporte Técnico,5.0,2023-10-20,16.0,63.666666666666664,10.666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,198.0,5.75627567320858,162.0
181,489.59,Pro,2020-02-18,Mid-Market,2022-11-19,Email de Acompanhamento,4.0,2022-08-15,27.2,39.6,9.4,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,210.0,6.783730934689089,224.0
182,50.54,Basic,2022-07-05,Enterprise,2025-03-23,Email de Acompanhamento,,2025-01-18,15.25,55.0,7.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,88.0,4.408543263964951,97.0
183,449.77,Pro,2020-05-22,SMB,,,,2023-02-16,23.166666666666668,35.166666666666664,11.166666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,6.526398122800156,197.0
184,81.16,Basic,2021-01-28,Mid-Market,2022-12-23,Email de Acompanhamento,9.0,2023-10-10,31.0,47.333333333333336,11.166666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,205.0,5.841168416248288,164.0
185,772.86,Enterprise,2022-05-27,SMB,2024-01-26,Email de Acompanhamento,5.0,2025-03-11,23.857142857142858,53.42857142857143,14.285714285714286,2.5714285714285716,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,148.0,4.515334063526835,90.0
186,99.43,Basic,2020-08-05,SMB,2022-04-27,Suporte Técnico,,2023-03-19,29.166666666666668,40.666666666666664,8.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,239.0,6.321079389910051,193.0
187,428.4,Pro,2021-09-22,Enterprise,2023-11-25,Email de Acompanhamento,,2024-06-11,18.75,49.5,12.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,157.0,5.192149703331812,129.0
188,1874.93,Enterprise,2021-07-08,SMB,2022-10-27,Suporte Técnico,,2024-01-12,25.857142857142858,59.714285714285715,12.571428571428571,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,213.0,5.400273847558192,150.0
189,34.04,Basic,2020-12-21,Mid-Market,2023-09-02,Email de Acompanhamento,4.0,2023-03-31,29.4,36.8,10.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,169.0,5.943292921392256,191.0
190,733.05,Enterprise,2021-05-25,Mid-Market,2023-07-04,Reunião QBR,5.0,2024-03-07,15.166666666666666,41.0,13.0,2.1666666666666665,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,178.0,5.520766773162939,142.0
191,136.29,Pro,2021-01-22,Enterprise,2021-10-21,Email de Acompanhamento,4.0,2023-06-27,12.142857142857142,26.0,9.571428571428571,0.42857142857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,266.0,5.857599269739844,179.0
192,149.06,Pro,2020-02-12,SMB,2021-06-26,Email de Acompanhamento,0.0,2022-08-29,28.666666666666668,63.111111111111114,7.222222222222222,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,283.0,6.800156433320297,222.0
193,1370.88,Enterprise,2021-06-04,SMB,2023-04-20,Email de Acompanhamento,6.0,2024-02-11,25.571428571428573,47.714285714285715,12.142857142857142,0.2857142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,188.0,5.493382017343678,146.0
194,1721.5,Enterprise,2022-05-19,Enterprise,2025-01-06,Suporte Técnico,5.0,2025-03-05,21.166666666666668,43.666666666666664,13.0,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.53723986856517,90.0
195,95.8,Basic,2021-02-08,Mid-Market,2022-03-19,Suporte Técnico,0.0,2023-12-29,22.857142857142858,49.714285714285715,6.571428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,245.0,5.811045184847101,152.0
196,1190.7,Enterprise,2021-03-06,SMB,2024-02-26,Suporte Técnico,,2022-11-29,25.0,23.666666666666668,9.666666666666666,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144.0,5.739844819717024,209.0
197,97.57,Basic,2022-08-17,Enterprise,2024-12-21,Suporte Técnico,8.0,2025-04-18,23.2,63.6,8.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,101.0,4.290799561883899,84.0
198,493.5,Pro,2021-03-05,Mid-Market,2024-01-11,Suporte Técnico,6.0,2023-03-13,27.666666666666668,32.5,11.0,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0,5.74258329529895,194.0
199,84.05,Basic,2022-11-20,Enterprise,2025-07-01,Reunião QBR,8.0,2025-09-19,34.125,55.875,12.75,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,4.030668127053669,62.0
200,121.49,Pro,2022-07-18,SMB,,,,2025-01-17,8.666666666666666,63.666666666666664,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.372946330777657,97.0
201,1905.34,Enterprise,2021-04-12,Mid-Market,2023-07-19,Reunião QBR,7.0,2023-11-10,22.428571428571427,47.857142857142854,11.285714285714286,1.2857142857142858,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,175.0,5.6385212231857595,159.0
202,261.51,Pro,2022-11-19,Enterprise,2024-10-28,Suporte Técnico,6.0,2025-01-08,23.5,44.5,5.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,109.0,4.033406352683461,98.0
203,154.63,Pro,2022-02-28,Enterprise,,,,2023-11-30,20.0,66.42857142857143,9.571428571428571,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,4.756297918948522,156.0
204,549.49,Enterprise,2022-10-03,SMB,2023-09-06,Email de Acompanhamento,4.0,2025-01-14,26.0,50.333333333333336,9.333333333333334,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,168.0,4.162102957283681,98.0
205,360.41,Pro,2021-01-22,Enterprise,2024-01-03,Reunião QBR,4.0,2023-09-27,30.0,47.0,13.0,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,151.0,5.857599269739844,165.0
206,66.32,Basic,2020-09-15,Enterprise,2023-04-25,Reunião QBR,7.0,2023-04-11,20.625,35.75,10.875,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,188.0,6.208838482596793,190.0
207,322.27,Pro,2020-12-01,SMB,,,,2023-07-01,21.75,44.25,11.125,0.125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,5.998044583496285,178.0
208,76.64,Basic,2022-01-14,Enterprise,2024-09-15,Email de Acompanhamento,2.0,2024-07-30,16.5,42.625,10.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,115.0,4.879518072289157,122.0
209,818.26,Enterprise,2022-02-22,SMB,,,,2023-07-10,49.0,60.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.7727272727272725,177.0
210,1887.71,Enterprise,2021-08-23,Enterprise,2024-04-14,Reunião QBR,7.0,2023-07-01,38.0,72.5,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,137.0,5.274303970789593,178.0
211,43.08,Basic,2022-10-29,Enterprise,2025-01-28,Suporte Técnico,,2025-07-16,21.333333333333332,29.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,96.0,4.090909090909091,71.0
212,439.54,Pro,2021-11-08,Enterprise,,,,2024-06-27,35.666666666666664,80.0,6.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,5.063441350981287,126.0
213,28.49,Basic,2023-07-23,Enterprise,2025-09-19,Email de Acompanhamento,2.0,2026-06-07,37.0,26.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.0,3.359342915811088,25.0
214,82.37,Basic,2021-01-01,Enterprise,2021-07-13,Reunião QBR,1.0,2023-04-30,19.25,27.5,10.75,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,281.0,5.915107256960292,187.0
215,108.07,Pro,2022-09-26,Enterprise,2024-12-17,Suporte Técnico,,2025-05-19,24.6,61.8,11.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,102.0,4.181270536692224,80.0
216,44.11,Basic,2022-02-19,SMB,2025-02-16,Suporte Técnico,2.0,2024-03-22,18.25,36.75,9.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93.0,4.780941949616649,140.0
217,880.7,Enterprise,2020-11-15,Enterprise,2023-06-02,Reunião QBR,2.0,2023-09-16,32.2,45.6,9.0,1.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,182.0,6.0418459131795075,167.0
218,461.04,Pro,2022-08-21,Mid-Market,2024-05-01,Reunião QBR,5.0,2024-12-07,22.142857142857142,53.42857142857143,11.857142857142858,0.42857142857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,134.0,4.279846659364732,103.0
219,144.19,Pro,2021-02-06,SMB,2023-02-06,Reunião QBR,9.0,2023-08-16,22.555555555555557,23.555555555555557,16.22222222222222,0.4444444444444444,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,199.0,5.816522136010954,171.0
220,20.44,Basic,2020-10-30,Mid-Market,,,,2022-10-03,16.0,36.666666666666664,8.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.08564724286273,217.0
221,1189.77,Enterprise,2023-02-01,Enterprise,2025-07-29,Reunião QBR,0.0,2025-07-18,20.0,95.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,3.8302532511978096,71.0
222,495.66,Pro,2021-06-03,SMB,2022-03-24,Email de Acompanhamento,,2024-05-25,16.0,61.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,244.0,5.496120492925605,131.0
